month,threshold,confederation,fitted,fitted_pct,is_forecast
2016-06,5,CONCACAF,0.1980809799064498,19.80809799064498,False
2016-07,5,CONCACAF,0.1921385505092563,19.21385505092563,False
2016-08,5,CONCACAF,0.1863743939939786,18.63743939939786,False
2016-09,5,CONCACAF,0.18078316217415924,18.078316217415924,False
2016-10,5,CONCACAF,0.17535966730893446,17.535966730893445,False
2016-11,5,CONCACAF,0.1700988772896664,17.009887728966643,False
2016-12,5,CONCACAF,0.1709959109709764,17.09959109709764,False
2017-01,5,CONCACAF,0.17786603364184714,17.786603364184714,False
2017-02,5,CONCACAF,0.17853005263259172,17.853005263259174,False
2017-03,5,CONCACAF,0.17317415105361397,17.3174151053614,False
2017-04,5,CONCACAF,0.19797892652200555,19.797892652200556,False
2017-05,5,CONCACAF,0.19803955872634538,19.80395587263454,False
2017-06,5,CONCACAF,0.19809837196455501,19.8098371964555,False
2017-07,5,CONCACAF,0.20415542080561838,20.41554208056184,False
2017-08,5,CONCACAF,0.20403075818144983,20.403075818144984,False
2017-09,5,CONCACAF,0.19790983543600632,19.790983543600632,False
2017-10,5,CONCACAF,0.19197254037292613,19.197254037292613,False
2017-11,5,CONCACAF,0.18621336416173834,18.621336416173833,False
2017-12,5,CONCACAF,0.18062696323688618,18.062696323688616,False
2018-01,5,CONCACAF,0.1872081543397796,18.72081543397796,False
2018-02,5,CONCACAF,0.18159190970958622,18.159190970958623,False
2018-03,5,CONCACAF,0.17614415241829862,17.61441524182986,False
2018-04,5,CONCACAF,0.19485982784574965,19.485982784574965,False
2018-05,5,CONCACAF,0.18901403301037717,18.901403301037718,False
2018-06,5,CONCACAF,0.18334361202006585,18.334361202006587,False
2018-07,5,CONCACAF,0.17784330365946388,17.78433036594639,False
2018-08,5,CONCACAF,0.18450800454967997,18.450800454967997,False
2018-09,5,CONCACAF,0.17897276441318957,17.897276441318958,False
2018-10,5,CONCACAF,0.17360358148079388,17.36035814807939,False
2018-11,5,CONCACAF,0.16839547403637006,16.839547403637006,False
2018-12,5,CONCACAF,0.16334360981527896,16.334360981527894,False
